,ImageName,label_name,label
2166,./data/NEU-CLS-64/in/6.jpg,in,2
5750,./data/NEU-CLS-64/ps/68.jpg,ps,4
2799,./data/NEU-CLS-64/cr/306.jpg,cr,0
1239,./data/NEU-CLS-64/gg/160.jpg,gg,1
5799,./data/NEU-CLS-64/ps/420.jpg,ps,4
2307,./data/NEU-CLS-64/cr/228.jpg,cr,0
5145,./data/NEU-CLS-64/ps/217.jpg,ps,4
7206,./data/NEU-CLS-64/rp/79.jpg,rp,5
2140,./data/NEU-CLS-64/in/551.jpg,in,2
897,./data/NEU-CLS-64/sc/522.jpg,sc,7
1556,./data/NEU-CLS-64/in/149.jpg,in,2
4809,./data/NEU-CLS-64/rs/1211.jpg,rs,6
3588,./data/NEU-CLS-64/rs/76.jpg,rs,6
2917,./data/NEU-CLS-64/cr/647.jpg,cr,0
4992,./data/NEU-CLS-64/rs/1388.jpg,rs,6
6673,./data/NEU-CLS-64/pa/910.jpg,pa,3
5013,./data/NEU-CLS-64/rs/224.jpg,rs,6
4545,./data/NEU-CLS-64/rs/1100.jpg,rs,6
2078,./data/NEU-CLS-64/in/221.jpg,in,2
5396,./data/NEU-CLS-64/ps/299.jpg,ps,4
4692,./data/NEU-CLS-64/rs/590.jpg,rs,6
1249,./data/NEU-CLS-64/gg/164.jpg,gg,1
6439,./data/NEU-CLS-64/pa/336.jpg,pa,3
7181,./data/NEU-CLS-64/rp/182.jpg,rp,5
6286,./data/NEU-CLS-64/pa/113.jpg,pa,3
906,./data/NEU-CLS-64/sc/721.jpg,sc,7
4156,./data/NEU-CLS-64/rs/304.jpg,rs,6
2894,./data/NEU-CLS-64/cr/914.jpg,cr,0
3132,./data/NEU-CLS-64/cr/497.jpg,cr,0
1536,./data/NEU-CLS-64/in/573.jpg,in,2
4662,./data/NEU-CLS-64/rs/1428.jpg,rs,6
4625,./data/NEU-CLS-64/rs/246.jpg,rs,6
3639,./data/NEU-CLS-64/rs/1581.jpg,rs,6
1092,./data/NEU-CLS-64/sc/196.jpg,sc,7
3212,./data/NEU-CLS-64/cr/340.jpg,cr,0
405,./data/NEU-CLS-64/sp/1.jpg,sp,8
645,./data/NEU-CLS-64/sc/458.jpg,sc,7
6128,./data/NEU-CLS-64/pa/416.jpg,pa,3
1021,./data/NEU-CLS-64/sc/340.jpg,sc,7
5245,./data/NEU-CLS-64/ps/589.jpg,ps,4
1162,./data/NEU-CLS-64/sc/152.jpg,sc,7
2684,./data/NEU-CLS-64/cr/739.jpg,cr,0
4105,./data/NEU-CLS-64/rs/311.jpg,rs,6
7049,./data/NEU-CLS-64/rp/61.jpg,rp,5
797,./data/NEU-CLS-64/sc/242.jpg,sc,7
221,./data/NEU-CLS-64/sp/241.jpg,sp,8
7043,./data/NEU-CLS-64/rp/175.jpg,rp,5
1136,./data/NEU-CLS-64/sc/420.jpg,sc,7
3065,./data/NEU-CLS-64/cr/899.jpg,cr,0
6179,./data/NEU-CLS-64/pa/706.jpg,pa,3
5490,./data/NEU-CLS-64/ps/447.jpg,ps,4
4043,./data/NEU-CLS-64/rs/1534.jpg,rs,6
2549,./data/NEU-CLS-64/cr/562.jpg,cr,0
1105,./data/NEU-CLS-64/sc/145.jpg,sc,7
6873,./data/NEU-CLS-64/pa/186.jpg,pa,3
3550,./data/NEU-CLS-64/rs/1226.jpg,rs,6
5910,./data/NEU-CLS-64/pa/764.jpg,pa,3
5387,./data/NEU-CLS-64/ps/104.jpg,ps,4
2401,./data/NEU-CLS-64/cr/216.jpg,cr,0
6288,./data/NEU-CLS-64/pa/661.jpg,pa,3
538,./data/NEU-CLS-64/sc/400.jpg,sc,7
944,./data/NEU-CLS-64/sc/455.jpg,sc,7
575,./data/NEU-CLS-64/sc/629.jpg,sc,7
5763,./data/NEU-CLS-64/ps/623.jpg,ps,4
138,./data/NEU-CLS-64/sp/300.jpg,sp,8
3965,./data/NEU-CLS-64/rs/458.jpg,rs,6
3076,./data/NEU-CLS-64/cr/858.jpg,cr,0
6290,./data/NEU-CLS-64/pa/649.jpg,pa,3
5677,./data/NEU-CLS-64/ps/426.jpg,ps,4
2537,./data/NEU-CLS-64/cr/749.jpg,cr,0
2079,./data/NEU-CLS-64/in/751.jpg,in,2
2836,./data/NEU-CLS-64/cr/313.jpg,cr,0
3552,./data/NEU-CLS-64/rs/1568.jpg,rs,6
6777,./data/NEU-CLS-64/pa/383.jpg,pa,3
5648,./data/NEU-CLS-64/ps/433.jpg,ps,4
3366,./data/NEU-CLS-64/cr/971.jpg,cr,0
3057,./data/NEU-CLS-64/cr/1128.jpg,cr,0
3835,./data/NEU-CLS-64/rs/761.jpg,rs,6
1651,./data/NEU-CLS-64/in/577.jpg,in,2
5019,./data/NEU-CLS-64/rs/1217.jpg,rs,6
6259,./data/NEU-CLS-64/pa/249.jpg,pa,3
558,./data/NEU-CLS-64/sc/159.jpg,sc,7
1621,./data/NEU-CLS-64/in/429.jpg,in,2
202,./data/NEU-CLS-64/sp/280.jpg,sp,8
5161,./data/NEU-CLS-64/ps/160.jpg,ps,4
411,./data/NEU-CLS-64/sp/393.jpg,sp,8
5322,./data/NEU-CLS-64/ps/710.jpg,ps,4
5892,./data/NEU-CLS-64/pa/406.jpg,pa,3
842,./data/NEU-CLS-64/sc/282.jpg,sc,7
4296,./data/NEU-CLS-64/rs/1113.jpg,rs,6
800,./data/NEU-CLS-64/sc/726.jpg,sc,7
931,./data/NEU-CLS-64/sc/18.jpg,sc,7
2092,./data/NEU-CLS-64/in/340.jpg,in,2
7059,./data/NEU-CLS-64/rp/171.jpg,rp,5
1607,./data/NEU-CLS-64/in/400.jpg,in,2
705,./data/NEU-CLS-64/sc/339.jpg,sc,7
1788,./data/NEU-CLS-64/in/258.jpg,in,2
4981,./data/NEU-CLS-64/rs/191.jpg,rs,6
6671,./data/NEU-CLS-64/pa/1089.jpg,pa,3
103,./data/NEU-CLS-64/sp/416.jpg,sp,8
5764,./data/NEU-CLS-64/ps/145.jpg,ps,4
4577,./data/NEU-CLS-64/rs/643.jpg,rs,6
2911,./data/NEU-CLS-64/cr/492.jpg,cr,0
1629,./data/NEU-CLS-64/in/165.jpg,in,2
2592,./data/NEU-CLS-64/cr/1126.jpg,cr,0
4607,./data/NEU-CLS-64/rs/910.jpg,rs,6
3414,./data/NEU-CLS-64/cr/146.jpg,cr,0
4065,./data/NEU-CLS-64/rs/498.jpg,rs,6
5589,./data/NEU-CLS-64/ps/482.jpg,ps,4
24,./data/NEU-CLS-64/sp/163.jpg,sp,8
1680,./data/NEU-CLS-64/in/199.jpg,in,2
5354,./data/NEU-CLS-64/ps/339.jpg,ps,4
6149,./data/NEU-CLS-64/pa/868.jpg,pa,3
5898,./data/NEU-CLS-64/pa/1031.jpg,pa,3
7204,./data/NEU-CLS-64/rp/3.jpg,rp,5
1192,./data/NEU-CLS-64/sc/594.jpg,sc,7
2426,./data/NEU-CLS-64/cr/835.jpg,cr,0
5328,./data/NEU-CLS-64/ps/507.jpg,ps,4
1374,./data/NEU-CLS-64/gg/287.jpg,gg,1
5535,./data/NEU-CLS-64/ps/668.jpg,ps,4
1490,./data/NEU-CLS-64/gg/152.jpg,gg,1
3211,./data/NEU-CLS-64/cr/354.jpg,cr,0
5507,./data/NEU-CLS-64/ps/240.jpg,ps,4
3125,./data/NEU-CLS-64/cr/1063.jpg,cr,0
149,./data/NEU-CLS-64/sp/117.jpg,sp,8
3717,./data/NEU-CLS-64/rs/428.jpg,rs,6
5538,./data/NEU-CLS-64/ps/330.jpg,ps,4
1914,./data/NEU-CLS-64/in/296.jpg,in,2
5610,./data/NEU-CLS-64/ps/252.jpg,ps,4
1325,./data/NEU-CLS-64/gg/138.jpg,gg,1
2568,./data/NEU-CLS-64/cr/172.jpg,cr,0
3008,./data/NEU-CLS-64/cr/126.jpg,cr,0
1559,./data/NEU-CLS-64/in/161.jpg,in,2
4500,./data/NEU-CLS-64/rs/244.jpg,rs,6
4444,./data/NEU-CLS-64/rs/334.jpg,rs,6
4397,./data/NEU-CLS-64/rs/321.jpg,rs,6
5943,./data/NEU-CLS-64/pa/62.jpg,pa,3
1552,./data/NEU-CLS-64/in/62.jpg,in,2
1982,./data/NEU-CLS-64/in/523.jpg,in,2
1724,./data/NEU-CLS-64/in/699.jpg,in,2
2236,./data/NEU-CLS-64/in/90.jpg,in,2
408,./data/NEU-CLS-64/sp/84.jpg,sp,8
6907,./data/NEU-CLS-64/pa/743.jpg,pa,3
4564,./data/NEU-CLS-64/rs/680.jpg,rs,6
816,./data/NEU-CLS-64/sc/486.jpg,sc,7
6620,./data/NEU-CLS-64/pa/325.jpg,pa,3
4590,./data/NEU-CLS-64/rs/333.jpg,rs,6
5206,./data/NEU-CLS-64/ps/603.jpg,ps,4
1857,./data/NEU-CLS-64/in/493.jpg,in,2
3940,./data/NEU-CLS-64/rs/706.jpg,rs,6
4658,./data/NEU-CLS-64/rs/681.jpg,rs,6
5094,./data/NEU-CLS-64/ps/374.jpg,ps,4
6697,./data/NEU-CLS-64/pa/1103.jpg,pa,3
3374,./data/NEU-CLS-64/cr/554.jpg,cr,0
6007,./data/NEU-CLS-64/pa/61.jpg,pa,3
774,./data/NEU-CLS-64/sc/688.jpg,sc,7
6755,./data/NEU-CLS-64/pa/750.jpg,pa,3
914,./data/NEU-CLS-64/sc/319.jpg,sc,7
4995,./data/NEU-CLS-64/rs/90.jpg,rs,6
1660,./data/NEU-CLS-64/in/760.jpg,in,2
7155,./data/NEU-CLS-64/rp/157.jpg,rp,5
6305,./data/NEU-CLS-64/pa/1097.jpg,pa,3
5952,./data/NEU-CLS-64/pa/175.jpg,pa,3
4720,./data/NEU-CLS-64/rs/1207.jpg,rs,6
250,./data/NEU-CLS-64/sp/292.jpg,sp,8
5769,./data/NEU-CLS-64/ps/384.jpg,ps,4
1946,./data/NEU-CLS-64/in/693.jpg,in,2
1923,./data/NEU-CLS-64/in/730.jpg,in,2
3319,./data/NEU-CLS-64/cr/54.jpg,cr,0
616,./data/NEU-CLS-64/sc/101.jpg,sc,7
3110,./data/NEU-CLS-64/cr/723.jpg,cr,0
88,./data/NEU-CLS-64/sp/99.jpg,sp,8
451,./data/NEU-CLS-64/sc/374.jpg,sc,7
1332,./data/NEU-CLS-64/gg/105.jpg,gg,1
4470,./data/NEU-CLS-64/rs/1465.jpg,rs,6
4424,./data/NEU-CLS-64/rs/1267.jpg,rs,6
5160,./data/NEU-CLS-64/ps/389.jpg,ps,4
463,./data/NEU-CLS-64/sc/759.jpg,sc,7
80,./data/NEU-CLS-64/sp/64.jpg,sp,8
1821,./data/NEU-CLS-64/in/500.jpg,in,2
5956,./data/NEU-CLS-64/pa/1146.jpg,pa,3
1906,./data/NEU-CLS-64/in/490.jpg,in,2
4793,./data/NEU-CLS-64/rs/356.jpg,rs,6
1369,./data/NEU-CLS-64/gg/37.jpg,gg,1
329,./data/NEU-CLS-64/sp/82.jpg,sp,8
1141,./data/NEU-CLS-64/sc/86.jpg,sc,7
2273,./data/NEU-CLS-64/in/85.jpg,in,2
1762,./data/NEU-CLS-64/in/671.jpg,in,2
7094,./data/NEU-CLS-64/rp/113.jpg,rp,5
3354,./data/NEU-CLS-64/cr/555.jpg,cr,0
4535,./data/NEU-CLS-64/rs/286.jpg,rs,6
6690,./data/NEU-CLS-64/pa/291.jpg,pa,3
2395,./data/NEU-CLS-64/cr/982.jpg,cr,0
5723,./data/NEU-CLS-64/ps/752.jpg,ps,4
5151,./data/NEU-CLS-64/ps/216.jpg,ps,4
5389,./data/NEU-CLS-64/ps/676.jpg,ps,4
6555,./data/NEU-CLS-64/pa/122.jpg,pa,3
423,./data/NEU-CLS-64/sp/379.jpg,sp,8
2301,./data/NEU-CLS-64/cr/412.jpg,cr,0
6196,./data/NEU-CLS-64/pa/464.jpg,pa,3
6119,./data/NEU-CLS-64/pa/562.jpg,pa,3
3691,./data/NEU-CLS-64/rs/1341.jpg,rs,6
5725,./data/NEU-CLS-64/ps/747.jpg,ps,4
20,./data/NEU-CLS-64/sp/407.jpg,sp,8
1721,./data/NEU-CLS-64/in/128.jpg,in,2
2332,./data/NEU-CLS-64/cr/1024.jpg,cr,0
1220,./data/NEU-CLS-64/gg/201.jpg,gg,1
417,./data/NEU-CLS-64/sp/230.jpg,sp,8
6900,./data/NEU-CLS-64/pa/555.jpg,pa,3
3850,./data/NEU-CLS-64/rs/1545.jpg,rs,6
5959,./data/NEU-CLS-64/pa/411.jpg,pa,3
6138,./data/NEU-CLS-64/pa/833.jpg,pa,3
5661,./data/NEU-CLS-64/ps/745.jpg,ps,4
2260,./data/NEU-CLS-64/in/557.jpg,in,2
126,./data/NEU-CLS-64/sp/316.jpg,sp,8
3846,./data/NEU-CLS-64/rs/1579.jpg,rs,6
4968,./data/NEU-CLS-64/rs/839.jpg,rs,6
7091,./data/NEU-CLS-64/rp/117.jpg,rp,5
6000,./data/NEU-CLS-64/pa/606.jpg,pa,3
5119,./data/NEU-CLS-64/ps/611.jpg,ps,4
6405,./data/NEU-CLS-64/pa/1122.jpg,pa,3
1351,./data/NEU-CLS-64/gg/34.jpg,gg,1
6656,./data/NEU-CLS-64/pa/1102.jpg,pa,3
2542,./data/NEU-CLS-64/cr/748.jpg,cr,0
1840,./data/NEU-CLS-64/in/111.jpg,in,2
3768,./data/NEU-CLS-64/rs/1156.jpg,rs,6
5735,./data/NEU-CLS-64/ps/425.jpg,ps,4
6886,./data/NEU-CLS-64/pa/390.jpg,pa,3
1295,./data/NEU-CLS-64/gg/29.jpg,gg,1
2047,./data/NEU-CLS-64/in/124.jpg,in,2
5620,./data/NEU-CLS-64/ps/483.jpg,ps,4
6067,./data/NEU-CLS-64/pa/165.jpg,pa,3
3990,./data/NEU-CLS-64/rs/843.jpg,rs,6
7173,./data/NEU-CLS-64/rp/82.jpg,rp,5
1853,./data/NEU-CLS-64/in/646.jpg,in,2
6180,./data/NEU-CLS-64/pa/712.jpg,pa,3
1331,./data/NEU-CLS-64/gg/111.jpg,gg,1
5456,./data/NEU-CLS-64/ps/519.jpg,ps,4
6032,./data/NEU-CLS-64/pa/212.jpg,pa,3
6397,./data/NEU-CLS-64/pa/298.jpg,pa,3
6740,./data/NEU-CLS-64/pa/209.jpg,pa,3
1379,./data/NEU-CLS-64/gg/279.jpg,gg,1
5789,./data/NEU-CLS-64/ps/781.jpg,ps,4
7021,./data/NEU-CLS-64/pa/52.jpg,pa,3
5438,./data/NEU-CLS-64/ps/322.jpg,ps,4
2037,./data/NEU-CLS-64/in/454.jpg,in,2
7003,./data/NEU-CLS-64/pa/594.jpg,pa,3
1342,./data/NEU-CLS-64/gg/256.jpg,gg,1
5200,./data/NEU-CLS-64/ps/367.jpg,ps,4
28,./data/NEU-CLS-64/sp/74.jpg,sp,8
4131,./data/NEU-CLS-64/rs/729.jpg,rs,6
2810,./data/NEU-CLS-64/cr/1094.jpg,cr,0
6552,./data/NEU-CLS-64/pa/491.jpg,pa,3
7127,./data/NEU-CLS-64/rp/33.jpg,rp,5
44,./data/NEU-CLS-64/sp/362.jpg,sp,8
284,./data/NEU-CLS-64/sp/4.jpg,sp,8
2959,./data/NEU-CLS-64/cr/916.jpg,cr,0
4518,./data/NEU-CLS-64/rs/735.jpg,rs,6
6794,./data/NEU-CLS-64/pa/7.jpg,pa,3
1324,./data/NEU-CLS-64/gg/110.jpg,gg,1
3325,./data/NEU-CLS-64/cr/2.jpg,cr,0
2741,./data/NEU-CLS-64/cr/517.jpg,cr,0
3150,./data/NEU-CLS-64/cr/4.jpg,cr,0
2413,./data/NEU-CLS-64/cr/438.jpg,cr,0
2277,./data/NEU-CLS-64/in/621.jpg,in,2
4219,./data/NEU-CLS-64/rs/1533.jpg,rs,6
5433,./data/NEU-CLS-64/ps/134.jpg,ps,4
4054,./data/NEU-CLS-64/rs/249.jpg,rs,6
5500,./data/NEU-CLS-64/ps/731.jpg,ps,4
5713,./data/NEU-CLS-64/ps/587.jpg,ps,4
4436,./data/NEU-CLS-64/rs/297.jpg,rs,6
192,./data/NEU-CLS-64/sp/120.jpg,sp,8
7030,./data/NEU-CLS-64/rp/176.jpg,rp,5
6055,./data/NEU-CLS-64/pa/207.jpg,pa,3
3404,./data/NEU-CLS-64/cr/79.jpg,cr,0
5937,./data/NEU-CLS-64/pa/163.jpg,pa,3
413,./data/NEU-CLS-64/sp/344.jpg,sp,8
6661,./data/NEU-CLS-64/pa/469.jpg,pa,3
1067,./data/NEU-CLS-64/sc/753.jpg,sc,7
5946,./data/NEU-CLS-64/pa/60.jpg,pa,3
5070,./data/NEU-CLS-64/rs/812.jpg,rs,6
2560,./data/NEU-CLS-64/cr/1196.jpg,cr,0
6601,./data/NEU-CLS-64/pa/734.jpg,pa,3
3408,./data/NEU-CLS-64/cr/191.jpg,cr,0
629,./data/NEU-CLS-64/sc/263.jpg,sc,7
4116,./data/NEU-CLS-64/rs/517.jpg,rs,6
335,./data/NEU-CLS-64/sp/356.jpg,sp,8
585,./data/NEU-CLS-64/sc/563.jpg,sc,7
2344,./data/NEU-CLS-64/cr/1178.jpg,cr,0
6187,./data/NEU-CLS-64/pa/1084.jpg,pa,3
1901,./data/NEU-CLS-64/in/679.jpg,in,2
2513,./data/NEU-CLS-64/cr/629.jpg,cr,0
6720,./data/NEU-CLS-64/pa/194.jpg,pa,3
2566,./data/NEU-CLS-64/cr/628.jpg,cr,0
6157,./data/NEU-CLS-64/pa/1132.jpg,pa,3
1329,./data/NEU-CLS-64/gg/273.jpg,gg,1
3095,./data/NEU-CLS-64/cr/469.jpg,cr,0
6229,./data/NEU-CLS-64/pa/472.jpg,pa,3
2504,./data/NEU-CLS-64/cr/66.jpg,cr,0
6401,./data/NEU-CLS-64/pa/475.jpg,pa,3
6763,./data/NEU-CLS-64/pa/234.jpg,pa,3
3575,./data/NEU-CLS-64/rs/1385.jpg,rs,6
4447,./data/NEU-CLS-64/rs/1111.jpg,rs,6
324,./data/NEU-CLS-64/sp/69.jpg,sp,8
1669,./data/NEU-CLS-64/in/370.jpg,in,2
4111,./data/NEU-CLS-64/rs/1040.jpg,rs,6
2382,./data/NEU-CLS-64/cr/571.jpg,cr,0
6304,./data/NEU-CLS-64/pa/265.jpg,pa,3
5037,./data/NEU-CLS-64/rs/1216.jpg,rs,6
3155,./data/NEU-CLS-64/cr/81.jpg,cr,0
6020,./data/NEU-CLS-64/pa/158.jpg,pa,3
2371,./data/NEU-CLS-64/cr/377.jpg,cr,0
25,./data/NEU-CLS-64/sp/188.jpg,sp,8
337,./data/NEU-CLS-64/sp/424.jpg,sp,8
1472,./data/NEU-CLS-64/gg/226.jpg,gg,1
2113,./data/NEU-CLS-64/in/197.jpg,in,2
768,./data/NEU-CLS-64/sc/139.jpg,sc,7
4042,./data/NEU-CLS-64/rs/1520.jpg,rs,6
955,./data/NEU-CLS-64/sc/723.jpg,sc,7
6375,./data/NEU-CLS-64/pa/1080.jpg,pa,3
368,./data/NEU-CLS-64/sp/145.jpg,sp,8
3077,./data/NEU-CLS-64/cr/694.jpg,cr,0
820,./data/NEU-CLS-64/sc/647.jpg,sc,7
6026,./data/NEU-CLS-64/pa/400.jpg,pa,3
3604,./data/NEU-CLS-64/rs/613.jpg,rs,6
2331,./data/NEU-CLS-64/cr/1030.jpg,cr,0
7111,./data/NEU-CLS-64/rp/108.jpg,rp,5
1690,./data/NEU-CLS-64/in/115.jpg,in,2
6225,./data/NEU-CLS-64/pa/499.jpg,pa,3
6895,./data/NEU-CLS-64/pa/1002.jpg,pa,3
668,./data/NEU-CLS-64/sc/260.jpg,sc,7
1963,./data/NEU-CLS-64/in/324.jpg,in,2
3624,./data/NEU-CLS-64/rs/565.jpg,rs,6
5315,./data/NEU-CLS-64/ps/248.jpg,ps,4
2067,./data/NEU-CLS-64/in/369.jpg,in,2
3726,./data/NEU-CLS-64/rs/979.jpg,rs,6
2712,./data/NEU-CLS-64/cr/895.jpg,cr,0
4416,./data/NEU-CLS-64/rs/719.jpg,rs,6
6074,./data/NEU-CLS-64/pa/818.jpg,pa,3
5780,./data/NEU-CLS-64/ps/555.jpg,ps,4
266,./data/NEU-CLS-64/sp/333.jpg,sp,8
4491,./data/NEU-CLS-64/rs/456.jpg,rs,6
1299,./data/NEU-CLS-64/gg/102.jpg,gg,1
1221,./data/NEU-CLS-64/gg/215.jpg,gg,1
6632,./data/NEU-CLS-64/pa/655.jpg,pa,3
1461,./data/NEU-CLS-64/gg/2.jpg,gg,1
481,./data/NEU-CLS-64/sc/188.jpg,sc,7
1769,./data/NEU-CLS-64/in/661.jpg,in,2
2510,./data/NEU-CLS-64/cr/99.jpg,cr,0
2077,./data/NEU-CLS-64/in/547.jpg,in,2
1928,./data/NEU-CLS-64/in/526.jpg,in,2
188,./data/NEU-CLS-64/sp/38.jpg,sp,8
5762,./data/NEU-CLS-64/ps/637.jpg,ps,4
5544,./data/NEU-CLS-64/ps/293.jpg,ps,4
1185,./data/NEU-CLS-64/sc/755.jpg,sc,7
644,./data/NEU-CLS-64/sc/302.jpg,sc,7
3913,./data/NEU-CLS-64/rs/465.jpg,rs,6
5082,./data/NEU-CLS-64/ps/189.jpg,ps,4
3749,./data/NEU-CLS-64/rs/1546.jpg,rs,6
5579,./data/NEU-CLS-64/ps/680.jpg,ps,4
2411,./data/NEU-CLS-64/cr/410.jpg,cr,0
614,./data/NEU-CLS-64/sc/28.jpg,sc,7
4686,./data/NEU-CLS-64/rs/341.jpg,rs,6
3879,./data/NEU-CLS-64/rs/833.jpg,rs,6
752,./data/NEU-CLS-64/sc/528.jpg,sc,7
3825,./data/NEU-CLS-64/rs/239.jpg,rs,6
385,./data/NEU-CLS-64/sp/420.jpg,sp,8
6339,./data/NEU-CLS-64/pa/1121.jpg,pa,3
93,./data/NEU-CLS-64/sp/417.jpg,sp,8
1311,./data/NEU-CLS-64/gg/107.jpg,gg,1
2929,./data/NEU-CLS-64/cr/862.jpg,cr,0
247,./data/NEU-CLS-64/sp/279.jpg,sp,8
4288,./data/NEU-CLS-64/rs/849.jpg,rs,6
7193,./data/NEU-CLS-64/rp/151.jpg,rp,5
3567,./data/NEU-CLS-64/rs/361.jpg,rs,6
5844,./data/NEU-CLS-64/ps/783.jpg,ps,4
277,./data/NEU-CLS-64/sp/118.jpg,sp,8
3007,./data/NEU-CLS-64/cr/132.jpg,cr,0
6667,./data/NEU-CLS-64/pa/535.jpg,pa,3
4865,./data/NEU-CLS-64/rs/1402.jpg,rs,6
3006,./data/NEU-CLS-64/cr/654.jpg,cr,0
762,./data/NEU-CLS-64/sc/298.jpg,sc,7
7095,./data/NEU-CLS-64/rp/107.jpg,rp,5
3112,./data/NEU-CLS-64/cr/736.jpg,cr,0
6818,./data/NEU-CLS-64/pa/593.jpg,pa,3
5100,./data/NEU-CLS-64/ps/200.jpg,ps,4
6926,./data/NEU-CLS-64/pa/346.jpg,pa,3
6050,./data/NEU-CLS-64/pa/978.jpg,pa,3
723,./data/NEU-CLS-64/sc/462.jpg,sc,7
1255,./data/NEU-CLS-64/gg/159.jpg,gg,1
3301,./data/NEU-CLS-64/cr/1172.jpg,cr,0
3765,./data/NEU-CLS-64/rs/1181.jpg,rs,6
4663,./data/NEU-CLS-64/rs/4.jpg,rs,6
653,./data/NEU-CLS-64/sc/699.jpg,sc,7
6042,./data/NEU-CLS-64/pa/992.jpg,pa,3
3363,./data/NEU-CLS-64/cr/757.jpg,cr,0
3063,./data/NEU-CLS-64/cr/127.jpg,cr,0
2654,./data/NEU-CLS-64/cr/116.jpg,cr,0
3844,./data/NEU-CLS-64/rs/774.jpg,rs,6
2441,./data/NEU-CLS-64/cr/399.jpg,cr,0
3751,./data/NEU-CLS-64/rs/1234.jpg,rs,6
3641,./data/NEU-CLS-64/rs/1580.jpg,rs,6
2652,./data/NEU-CLS-64/cr/880.jpg,cr,0
6744,./data/NEU-CLS-64/pa/221.jpg,pa,3
824,./data/NEU-CLS-64/sc/34.jpg,sc,7
889,./data/NEU-CLS-64/sc/330.jpg,sc,7
1980,./data/NEU-CLS-64/in/251.jpg,in,2
4303,./data/NEU-CLS-64/rs/336.jpg,rs,6
3701,./data/NEU-CLS-64/rs/170.jpg,rs,6
3477,./data/NEU-CLS-64/cr/1174.jpg,cr,0
1084,./data/NEU-CLS-64/sc/627.jpg,sc,7
4951,./data/NEU-CLS-64/rs/385.jpg,rs,6
6029,./data/NEU-CLS-64/pa/1023.jpg,pa,3
559,./data/NEU-CLS-64/sc/603.jpg,sc,7
2910,./data/NEU-CLS-64/cr/1106.jpg,cr,0
1613,./data/NEU-CLS-64/in/548.jpg,in,2
2076,./data/NEU-CLS-64/in/553.jpg,in,2
2709,./data/NEU-CLS-64/cr/671.jpg,cr,0
258,./data/NEU-CLS-64/sp/32.jpg,sp,8
698,./data/NEU-CLS-64/sc/661.jpg,sc,7
1245,./data/NEU-CLS-64/gg/59.jpg,gg,1
1252,./data/NEU-CLS-64/gg/212.jpg,gg,1
5785,./data/NEU-CLS-64/ps/757.jpg,ps,4
6811,./data/NEU-CLS-64/pa/356.jpg,pa,3
4346,./data/NEU-CLS-64/rs/451.jpg,rs,6
3294,./data/NEU-CLS-64/cr/586.jpg,cr,0
4719,./data/NEU-CLS-64/rs/1213.jpg,rs,6
2822,./data/NEU-CLS-64/cr/930.jpg,cr,0
5236,./data/NEU-CLS-64/ps/749.jpg,ps,4
933,./data/NEU-CLS-64/sc/24.jpg,sc,7
4845,./data/NEU-CLS-64/rs/419.jpg,rs,6
4442,./data/NEU-CLS-64/rs/446.jpg,rs,6
2527,./data/NEU-CLS-64/cr/1008.jpg,cr,0
4627,./data/NEU-CLS-64/rs/534.jpg,rs,6
1479,./data/NEU-CLS-64/gg/3.jpg,gg,1
6501,./data/NEU-CLS-64/pa/651.jpg,pa,3
397,./data/NEU-CLS-64/sp/51.jpg,sp,8
2096,./data/NEU-CLS-64/in/383.jpg,in,2
3050,./data/NEU-CLS-64/cr/286.jpg,cr,0
6649,./data/NEU-CLS-64/pa/125.jpg,pa,3
1143,./data/NEU-CLS-64/sc/92.jpg,sc,7
2315,./data/NEU-CLS-64/cr/758.jpg,cr,0
4206,./data/NEU-CLS-64/rs/448.jpg,rs,6
6815,./data/NEU-CLS-64/pa/587.jpg,pa,3
5218,./data/NEU-CLS-64/ps/601.jpg,ps,4
1502,./data/NEU-CLS-64/gg/147.jpg,gg,1
6599,./data/NEU-CLS-64/pa/913.jpg,pa,3
2075,./data/NEU-CLS-64/in/235.jpg,in,2
6485,./data/NEU-CLS-64/pa/848.jpg,pa,3
6139,./data/NEU-CLS-64/pa/73.jpg,pa,3
5644,./data/NEU-CLS-64/ps/396.jpg,ps,4
2022,./data/NEU-CLS-64/in/521.jpg,in,2
6738,./data/NEU-CLS-64/pa/584.jpg,pa,3
220,./data/NEU-CLS-64/sp/269.jpg,sp,8
3914,./data/NEU-CLS-64/rs/303.jpg,rs,6
7165,./data/NEU-CLS-64/rp/55.jpg,rp,5
3449,./data/NEU-CLS-64/cr/768.jpg,cr,0
6199,./data/NEU-CLS-64/pa/1127.jpg,pa,3
3163,./data/NEU-CLS-64/cr/382.jpg,cr,0
6662,./data/NEU-CLS-64/pa/290.jpg,pa,3
6832,./data/NEU-CLS-64/pa/747.jpg,pa,3
5850,./data/NEU-CLS-64/ps/755.jpg,ps,4
3333,./data/NEU-CLS-64/cr/145.jpg,cr,0
2787,./data/NEU-CLS-64/cr/689.jpg,cr,0
273,./data/NEU-CLS-64/sp/285.jpg,sp,8
2432,./data/NEU-CLS-64/cr/65.jpg,cr,0
5692,./data/NEU-CLS-64/ps/43.jpg,ps,4
6906,./data/NEU-CLS-64/pa/970.jpg,pa,3
3236,./data/NEU-CLS-64/cr/7.jpg,cr,0
31,./data/NEU-CLS-64/sp/149.jpg,sp,8
